id,sentence,pos_triplet,neg_triplet,pos_image_id,neg_image_id,neg_value,sentence_id
277,a man is sits on a bench.,"man,sit,bench","('cat', 'sit', 'bench')",285784,2361994,subject,218
278,a man is sits on a bench.,"man,sit,bench","('cat', 'sit', 'bench')",285784,2331042,subject,218
279,a man is sits on a bench.,"man,sit,bench","('cat', 'sit', 'bench')",285784,2324103,subject,218
280,a woman is lying on a bench.,"woman,layingin,bench","('man', 'laying in', 'bench')",2363435,2355352,subject,0
281,a woman is lying on a bench.,"woman,layingin,bench","('man', 'laying in', 'bench')",2363435,2412700,subject,0
282,a woman is lying on a bench.,"woman,layingin,bench","('man', 'laying in', 'bench')",2363435,2360541,subject,0
283,a woman is lying on a bench.,"woman,layingin,bench","('dog', 'laying in', 'bench')",2363435,2336574,subject,0
284,a woman is lying on a bench.,"woman,layingin,bench","('dog', 'laying in', 'bench')",2363435,2379519,subject,0
285,a woman is lying on a bench.,"woman,layingin,bench","('dog', 'laying in', 'bench')",2363435,2362606,subject,0
286,a woman is lying on a bench.,"woman,layingin,bench","('cat', 'laying in', 'bench')",2363435,2393487,subject,0
287,a woman is lying on a bench.,"woman,layingin,bench","('cat', 'laying in', 'bench')",2363435,2328306,subject,0
288,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2336574,2355352,subject,28
289,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2336574,2412700,subject,28
290,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2336574,2360541,subject,28
291,a dog is laying on a bench.,"dog,layingin,bench","('woman', 'laying in', 'bench')",2336574,2363435,subject,28
292,a dog is laying on a bench.,"dog,layingin,bench","('cat', 'laying in', 'bench')",2336574,2393487,subject,28
293,a dog is laying on a bench.,"dog,layingin,bench","('cat', 'laying in', 'bench')",2336574,2328306,subject,28
294,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2379519,2355352,subject,28
295,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2379519,2412700,subject,28
296,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2379519,2360541,subject,28
297,a dog is laying on a bench.,"dog,layingin,bench","('woman', 'laying in', 'bench')",2379519,2363435,subject,28
298,a dog is laying on a bench.,"dog,layingin,bench","('cat', 'laying in', 'bench')",2379519,2393487,subject,28
299,a dog is laying on a bench.,"dog,layingin,bench","('cat', 'laying in', 'bench')",2379519,2328306,subject,28
300,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2362606,2355352,subject,28
301,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2362606,2412700,subject,28
302,a dog is laying on a bench.,"dog,layingin,bench","('man', 'laying in', 'bench')",2362606,2360541,subject,28
303,a dog is laying on a bench.,"dog,layingin,bench","('woman', 'laying in', 'bench')",2362606,2363435,subject,28
304,a dog is laying on a bench.,"dog,layingin,bench","('cat', 'laying in', 'bench')",2362606,2393487,subject,28
305,a dog is laying on a bench.,"dog,layingin,bench","('cat', 'laying in', 'bench')",2362606,2328306,subject,28
306,a man is carrying a skateboard.,"man,carry,skateboard","('woman', 'carry', 'skateboard')",2360310,2409711,subject,55
307,a man is carrying a skateboard.,"man,carry,skateboard","('woman', 'carry', 'skateboard')",2360310,2379542,subject,55
308,a man is carrying a skateboard.,"man,carry,skateboard","('woman', 'carry', 'skateboard')",2406079,2409711,subject,55
309,a man is carrying a skateboard.,"man,carry,skateboard","('woman', 'carry', 'skateboard')",2406079,2379542,subject,55
310,a man is carrying a skateboard.,"man,carry,skateboard","('woman', 'carry', 'skateboard')",2333736,2409711,subject,55
311,a man is carrying a skateboard.,"man,carry,skateboard","('woman', 'carry', 'skateboard')",2333736,2379542,subject,55
312,a woman is carrying a skateboard.,"woman,carry,skateboard","('man', 'carry', 'skateboard')",2409711,2360310,subject,166
313,a woman is carrying a skateboard.,"woman,carry,skateboard","('man', 'carry', 'skateboard')",2409711,2406079,subject,166
314,a woman is carrying a skateboard.,"woman,carry,skateboard","('man', 'carry', 'skateboard')",2409711,2333736,subject,166
315,a woman is carrying a skateboard.,"woman,carry,skateboard","('man', 'carry', 'skateboard')",2379542,2360310,subject,166
316,a woman is carrying a skateboard.,"woman,carry,skateboard","('man', 'carry', 'skateboard')",2379542,2406079,subject,166
317,a woman is carrying a skateboard.,"woman,carry,skateboard","('man', 'carry', 'skateboard')",2379542,2333736,subject,166
318,a woman is sits on a bed.,"woman,sit,bed","('boy', 'sit', 'bed')",2358233,2382139,subject,93
319,a woman is sits on a bed.,"woman,sit,bed","('boy', 'sit', 'bed')",2374737,2382139,subject,93
320,a woman is sits on a bed.,"woman,sit,bed","('boy', 'sit', 'bed')",2394647,2382139,subject,93
321,a woman is lying in a bed.,"woman,layingin,bed","('man', 'laying in', 'bed')",2395310,2353608,subject,243
322,a woman is lying in a bed.,"woman,layingin,bed","('man', 'laying in', 'bed')",2395310,2319441,subject,243
323,a woman is lying in a bed.,"woman,layingin,bed","('boy', 'laying in', 'bed')",2395310,2335880,subject,243
324,a woman is lying in a bed.,"woman,layingin,bed","('boy', 'laying in', 'bed')",2395310,2342761,subject,243
325,a woman is lying in a bed.,"woman,layingin,bed","('cat', 'laying in', 'bed')",2395310,2328959,subject,243
326,a woman is lying in a bed.,"woman,layingin,bed","('cat', 'laying in', 'bed')",2395310,2327249,subject,243
327,a woman is lying in a bed.,"woman,layingin,bed","('cat', 'laying in', 'bed')",2395310,2393442,subject,243
328,a woman is lying in a bed.,"woman,layingin,bed","('man', 'laying in', 'bed')",2390362,2353608,subject,243
329,a woman is lying in a bed.,"woman,layingin,bed","('man', 'laying in', 'bed')",2390362,2319441,subject,243
330,a woman is lying in a bed.,"woman,layingin,bed","('boy', 'laying in', 'bed')",2390362,2335880,subject,243
331,a woman is lying in a bed.,"woman,layingin,bed","('boy', 'laying in', 'bed')",2390362,2342761,subject,243
332,a woman is lying in a bed.,"woman,layingin,bed","('cat', 'laying in', 'bed')",2390362,2328959,subject,243
333,a woman is lying in a bed.,"woman,layingin,bed","('cat', 'laying in', 'bed')",2390362,2327249,subject,243
334,a woman is lying in a bed.,"woman,layingin,bed","('cat', 'laying in', 'bed')",2390362,2393442,subject,243
335,a man is laying a bed.,"man,layingin,bed","('woman', 'laying in', 'bed')",2353608,2395310,subject,120
336,a man is laying a bed.,"man,layingin,bed","('woman', 'laying in', 'bed')",2353608,2390362,subject,120
337,a man is laying a bed.,"man,layingin,bed","('boy', 'laying in', 'bed')",2353608,2335880,subject,120
338,a man is laying a bed.,"man,layingin,bed","('boy', 'laying in', 'bed')",2353608,2342761,subject,120
339,a man is laying a bed.,"man,layingin,bed","('cat', 'laying in', 'bed')",2353608,2328959,subject,120
340,a man is laying a bed.,"man,layingin,bed","('cat', 'laying in', 'bed')",2353608,2327249,subject,120
341,a man is laying a bed.,"man,layingin,bed","('cat', 'laying in', 'bed')",2353608,2393442,subject,120
342,a man is laying on a bed.,"man,layingin,bed","('woman', 'laying in', 'bed')",2319441,2395310,subject,70
343,a man is laying on a bed.,"man,layingin,bed","('woman', 'laying in', 'bed')",2319441,2390362,subject,70
344,a man is laying on a bed.,"man,layingin,bed","('boy', 'laying in', 'bed')",2319441,2335880,subject,70
345,a man is laying on a bed.,"man,layingin,bed","('boy', 'laying in', 'bed')",2319441,2342761,subject,70
346,a man is laying on a bed.,"man,layingin,bed","('cat', 'laying in', 'bed')",2319441,2328959,subject,70
347,a man is laying on a bed.,"man,layingin,bed","('cat', 'laying in', 'bed')",2319441,2327249,subject,70
348,a man is laying on a bed.,"man,layingin,bed","('cat', 'laying in', 'bed')",2319441,2393442,subject,70
349,a woman is riding the sea.,"woman,ride,bike","('man', 'ride', 'bike')",2401977,2401442,subject,239
350,a woman is riding the sea.,"woman,ride,bike","('man', 'ride', 'bike')",2401977,2395531,subject,239
351,a woman is riding the sea.,"woman,ride,bike","('man', 'ride', 'bike')",2380197,2401442,subject,239
352,a woman is riding the sea.,"woman,ride,bike","('man', 'ride', 'bike')",2380197,2395531,subject,239
353,a man is riding the sea.,"man,ride,bike","('woman', 'ride', 'bike')",2401442,2401977,subject,96
354,a man is riding the sea.,"man,ride,bike","('woman', 'ride', 'bike')",2401442,2380197,subject,96
355,a man is riding the sea.,"man,ride,bike","('woman', 'ride', 'bike')",2395531,2401977,subject,96
356,a man is riding the sea.,"man,ride,bike","('woman', 'ride', 'bike')",2395531,2380197,subject,96
357,a man is leaning against a wall.,"man,leaningagainst,wall","('woman', 'leaning against', 'wall')",2346914,285721,subject,266
358,a man is leaning against a wall.,"man,leaningagainst,wall","('woman', 'leaning against', 'wall')",2346914,2319545,subject,266
359,a man is leaning against a wall.,"man,leaningagainst,wall","('woman', 'leaning against', 'wall')",2346914,2364449,subject,266
360,a woman is leaning against a wall.,"woman,leaningagainst,wall","('man', 'leaning against', 'wall')",285721,2346914,subject,103
361,a woman is leaning against a wall.,"woman,leaningagainst,wall","('man', 'leaning against', 'wall')",2319545,2346914,subject,103
362,a woman is leaning against a wall.,"woman,leaningagainst,wall","('man', 'leaning against', 'wall')",2364449,2346914,subject,103
363,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2406733,2327749,subject,230
364,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2406733,2369990,subject,230
365,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2406733,2369990,subject,230
366,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2406733,2410428,subject,230
367,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2352912,2327749,subject,230
368,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2352912,2369990,subject,230
369,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2352912,2369990,subject,230
370,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2352912,2410428,subject,230
371,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2371638,2327749,subject,230
372,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2371638,2369990,subject,230
373,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2371638,2369990,subject,230
374,a man is holding an umbrella.,"man,hold,umbrella","('woman', 'hold', 'umbrella')",2371638,2410428,subject,230
375,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2327749,2406733,subject,197
376,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2327749,2352912,subject,197
377,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2327749,2371638,subject,197
378,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2369990,2406733,subject,197
379,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2369990,2352912,subject,197
380,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2369990,2371638,subject,197
381,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2369990,2406733,subject,197
382,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2369990,2352912,subject,197
383,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2369990,2371638,subject,197
384,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2410428,2406733,subject,197
385,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2410428,2352912,subject,197
386,a woman is holding an umbrella.,"woman,hold,umbrella","('man', 'hold', 'umbrella')",2410428,2371638,subject,197
387,a man is skiing the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",2354126,2346971,subject,141
388,a man is skiing the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",2354126,2319091,subject,141
389,a man is skiing the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",2388084,2346971,subject,141
390,a man is skiing the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",2388084,2319091,subject,141
391,a man is skiing the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",1159982,2346971,subject,141
392,a man is skiing the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",1159982,2319091,subject,141
393,a man is skiing in the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",2417058,2346971,subject,200
394,a man is skiing in the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",2417058,2319091,subject,200
395,a man is skiing in the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",2337714,2346971,subject,200
396,a man is skiing in the snow.,"man,skiing,snow","('woman', 'skiing', 'snow')",2337714,2319091,subject,200
397,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2346971,2354126,subject,56
398,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2346971,2388084,subject,56
399,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2346971,1159982,subject,56
400,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2346971,2417058,subject,56
401,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2346971,2337714,subject,56
402,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2319091,2354126,subject,56
403,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2319091,2388084,subject,56
404,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2319091,1159982,subject,56
405,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2319091,2417058,subject,56
406,a woman is skiing in the snow.,"woman,skiing,snow","('man', 'skiing', 'snow')",2319091,2337714,subject,56
407,a man is walks on the beach.,"man,walk,beach","('woman', 'walk', 'beach')",2348732,2387956,subject,158
408,a man is walking on the beach.,"man,walk,beach","('woman', 'walk', 'beach')",2381449,2387956,subject,263
409,a man is walking on the beach.,"man,walk,beach","('woman', 'walk', 'beach')",2406055,2387956,subject,263
410,a man is walking on the beach.,"man,walk,beach","('woman', 'walk', 'beach')",2321616,2387956,subject,263
411,a man is sitting on the beach.,"man,sit,beach","('woman', 'sit', 'beach')",2366370,2391606,subject,45
412,a man is sitting on the beach.,"man,sit,beach","('woman', 'sit', 'beach')",2322818,2391606,subject,45
413,a man is running on the beach.,"man,run,beach","('boy', 'run', 'beach')",2346094,2384812,subject,184
